"","Date","Open.","High","Low","Close","Volume","Market.Cap","coin","Open","Close","Delta"
"356",2017-08-24,"4137.6",4376.39,4130.26,"4334.68","2,037,750,016","68,363,894,784","BTC",4137.6,4334.68,0.0476314771848414
"357",2017-08-23,"4089.01",4255.78,4078.41,"4151.52","2,369,819,904","67,553,030,144","BTC",4089.01,4151.52,0.0152873189353903
"358",2017-08-22,"3998.35",4128.76,3674.58,"4100.52","3,764,239,872","66,051,018,752","BTC",3998.35,4100.52,0.0255530406292597
"359",2017-08-21,"4090.48",4109.14,3988.6,"4001.74","2,800,890,112","67,567,071,232","BTC",4090.48,4001.74,-0.0216942754884513
"360",2017-08-20,"4189.31",4196.29,4069.88,"4087.66","2,109,769,984","69,192,663,040","BTC",4189.31,4087.66,-0.0242641389632184
"361",2017-08-19,"4137.75",4243.26,3970.55,"4193.7","2,975,820,032","68,333,101,056","BTC",4137.75,4193.7,0.0135218415805691
"362",2017-08-18,"4324.34",4370.13,4015.4,"4160.62","2,941,710,080","71,406,542,848","BTC",4324.34,4160.62,-0.0378601127570913
"363",2017-08-17,"4384.44",4484.7,4243.71,"4331.69","2,553,359,872","72,389,124,096","BTC",4384.44,4331.69,-0.012031183001706
"364",2017-08-16,"4200.34",4381.23,3994.42,"4376.63","2,272,039,936","69,342,707,712","BTC",4200.34,4376.63,0.0419704119190351
"365",2017-08-15,"4326.99",4455.97,3906.18,"4181.93","3,258,050,048","71,425,482,752","BTC",4326.99,4181.93,-0.033524459266141
"366",2017-08-14,"4066.1",4325.13,3989.16,"4325.13","2,463,089,920","67,112,329,216","BTC",4066.1,4325.13,0.0637047785347139
"367",2017-08-13,"3880.04",4208.39,3857.8,"4073.26","3,159,089,920","64,034,107,392","BTC",3880.04,4073.26,0.0497984556860239
"368",2017-08-12,"3650.63",3949.92,3613.7,"3884.71","2,219,589,888","60,242,059,264","BTC",3650.63,3884.71,0.0641204394857874
"369",2017-08-11,"3373.82",3679.72,3372.12,"3650.62","2,021,190,016","55,667,986,432","BTC",3373.82,3650.62,0.082043499653212
"370",2017-08-10,"3341.84",3453.45,3319.47,"3381.28","1,515,110,016","55,134,724,096","BTC",3341.84,3381.28,0.0118018815981615
"371",2017-08-09,"3420.4",3422.76,3247.67,"3342.47","1,468,960,000","56,424,906,752","BTC",3420.4,3342.47,-0.0227838849257398
"372",2017-08-08,"3370.22",3484.85,3345.83,"3419.94","1,752,760,064","55,590,281,216","BTC",3370.22,3419.94,0.0147527461115299
"373",2017-08-07,"3212.78",3397.68,3180.89,"3378.94","1,482,279,936","52,987,310,080","BTC",3212.78,3378.94,0.0517184494425388
"374",2017-08-06,"3257.61",3293.29,3155.6,"3213.94","1,105,030,016","53,720,891,392","BTC",3257.61,3213.94,-0.0134055335046246
"375",2017-08-05,"2897.63",3290.01,2874.83,"3252.91","1,945,699,968","47,778,197,504","BTC",2897.63,3252.91,0.122610547240331
"376",2017-08-04,"2806.93",2899.33,2743.72,"2895.89","1,002,120,000","46,276,210,688","BTC",2806.93,2895.89,0.0316929884250765
"377",2017-08-03,"2709.56",2813.31,2685.14,"2804.73","804,796,992","44,666,400,768","BTC",2709.56,2804.73,0.0351237839353991
"378",2017-08-02,"2727.13",2762.53,2668.59,"2710.67","1,094,950,016","44,950,835,200","BTC",2727.13,2710.67,-0.00603564919897476
"379",2017-08-01,"2871.3",2921.35,2685.61,"2718.26","1,324,669,952","47,321,755,648","BTC",2871.3,2718.26,-0.0532998990004527
"380",2017-07-31,"2763.24",2889.62,2720.61,"2875.34","860,574,976","45,535,846,400","BTC",2763.24,2875.34,0.0405683183509215
"381",2017-07-30,"2724.39",2758.53,2644.85,"2757.18","705,942,976","44,890,664,960","BTC",2724.39,2757.18,0.0120357217578981
"382",2017-07-29,"2807.02",2808.76,2692.8,"2726.45","803,745,984","46,246,670,336","BTC",2807.02,2726.45,-0.0287030373848423
"383",2017-07-28,"2679.73",2897.45,2679.73,"2809.01","1,380,099,968","44,144,447,488","BTC",2679.73,2809.01,0.0482436663395194
"384",2017-07-27,"2538.71",2693.32,2529.34,"2671.78","789,104,000","41,816,489,984","BTC",2538.71,2671.78,0.0524163846993159
"385",2017-07-26,"2577.77",2610.76,2450.8,"2529.45","937,404,032","42,455,015,424","BTC",2577.77,2529.45,-0.018744884144047
"386",2017-07-25,"2757.5",2768.08,2480.96,"2576.48","1,460,089,984","45,410,078,720","BTC",2757.5,2576.48,-0.0656464188576609
"387",2017-07-24,"2732.7",2777.26,2699.19,"2754.86","866,473,984","44,995,604,480","BTC",2732.7,2754.86,0.00810919603322732
"388",2017-07-23,"2808.1",2832.18,2653.94,"2730.4","1,072,840,000","46,231,142,400","BTC",2808.1,2730.4,-0.0276699547736903
"389",2017-07-22,"2668.63",2862.42,2657.71,"2810.12","1,177,129,984","43,929,632,768","BTC",2668.63,2810.12,0.0530197142353941
"390",2017-07-21,"2838.41",2838.41,2621.85,"2667.76","1,489,449,984","46,718,996,480","BTC",2838.41,2667.76,-0.0601216878463646
"391",2017-07-20,"2269.89",2900.7,2269.89,"2817.6","2,249,260,032","37,356,806,144","BTC",2269.89,2817.6,0.241293630968902
"392",2017-07-19,"2323.08",2397.17,2260.23,"2273.43","1,245,100,032","38,227,845,120","BTC",2323.08,2273.43,-0.02137248824836
"393",2017-07-18,"2233.52",2387.61,2164.77,"2318.88","1,512,450,048","36,749,443,072","BTC",2233.52,2318.88,0.0382177012070633
"394",2017-07-17,"1932.62",2230.49,1932.62,"2228.41","1,201,760,000","31,795,019,776","BTC",1932.62,2228.41,0.153051298237626
"395",2017-07-16,"1991.98",2058.77,1843.03,"1929.82","1,182,870,016","32,767,571,968","BTC",1991.98,1929.82,-0.0312051325816525
"396",2017-07-15,"2230.12",2231.14,1990.41,"1998.86","993,608,000","36,681,289,728","BTC",2230.12,1998.86,-0.103698455688483
"397",2017-07-14,"2360.59",2363.25,2183.22,"2233.34","882,502,976","38,823,104,512","BTC",2360.59,2233.34,-0.0539060150216683
"398",2017-07-13,"2402.7",2425.22,2340.83,"2357.9","835,769,984","39,511,040,000","BTC",2402.7,2357.9,-0.0186456902651183
"399",2017-07-12,"2332.77",2423.71,2275.14,"2398.84","1,117,410,048","38,355,918,848","BTC",2332.77,2398.84,0.0283225521590213
"400",2017-07-11,"2385.89",2413.47,2296.81,"2337.79","1,329,760,000","39,224,180,736","BTC",2385.89,2337.79,-0.020160191794257
"401",2017-07-10,"2525.25",2537.16,2321.13,"2372.56","1,111,200,000","41,509,044,224","BTC",2525.25,2372.56,-0.0604653004653005
"402",2017-07-09,"2572.61",2635.49,2517.59,"2518.44","527,856,000","42,283,167,744","BTC",2572.61,2518.44,-0.0210564368481814
"403",2017-07-08,"2520.27",2571.34,2492.31,"2571.34","733,329,984","41,417,732,096","BTC",2520.27,2571.34,0.0202637019049547
"404",2017-07-07,"2608.59",2916.14,2498.87,"2518.66","917,411,968","42,864,218,112","BTC",2608.59,2518.66,-0.0344745628864637
"405",2017-07-06,"2608.1",2616.72,2581.69,"2608.56","761,956,992","42,851,422,208","BTC",2608.1,2608.56,0.000176373605306559
"406",2017-07-05,"2602.87",2622.65,2538.55,"2601.99","941,566,016","42,760,830,976","BTC",2602.87,2601.99,-0.000338088340946766
"407",2017-07-04,"2561",2631.59,2559.35,"2601.64","985,516,032","42,067,939,328","BTC",2561,2601.64,0.0158688012495119
"408",2017-07-03,"2498.56",2595,2480.47,"2564.06","964,112,000","41,037,160,448","BTC",2498.56,2564.06,0.026215099897541
"409",2017-07-02,"2436.4",2514.28,2394.84,"2506.47","803,747,008","40,010,469,376","BTC",2436.4,2506.47,0.0287596453784271
"410",2017-07-01,"2492.6",2515.27,2419.23,"2434.55","779,913,984","40,928,153,600","BTC",2492.6,2434.55,-0.023288935248335
"411",2017-06-30,"2539.24",2559.25,2478.43,"2480.84","860,273,024","41,689,124,864","BTC",2539.24,2480.84,-0.0229990075770702
"412",2017-06-29,"2567.56",2588.83,2510.48,"2539.32","949,979,008","42,150,330,368","BTC",2567.56,2539.32,-0.0109987692595304
"413",2017-06-28,"2553.03",2603.98,2484.42,"2574.79","1,183,869,952","41,906,651,136","BTC",2553.03,2574.79,0.00852320575943086
"414",2017-06-27,"2478.45",2552.45,2332.99,"2552.45","1,489,789,952","40,677,937,152","BTC",2478.45,2552.45,0.0298573705340031
"415",2017-06-26,"2590.57",2615.25,2376.29,"2478.45","1,663,280,000","42,513,989,632","BTC",2590.57,2478.45,-0.0432800503364126
"416",2017-06-25,"2607.25",2682.26,2552.12,"2589.41","1,161,100,032","42,783,760,384","BTC",2607.25,2589.41,-0.0068424585291016
"417",2017-06-24,"2738.52",2757.94,2583.19,"2608.72","982,750,016","44,932,898,816","BTC",2738.52,2608.72,-0.0473978645399706
"418",2017-06-23,"2707.34",2765.17,2706.37,"2744.91","961,318,976","44,415,922,176","BTC",2707.34,2744.91,0.0138770896895106
"419",2017-06-22,"2691.03",2723.74,2642.36,"2705.41","1,097,939,968","44,143,661,056","BTC",2691.03,2705.41,0.00534367881443152
"420",2017-06-21,"2709.43",2772.01,2660.4,"2689.1","1,626,579,968","44,440,801,280","BTC",2709.43,2689.1,-0.00750342322924007
"421",2017-06-20,"2591.26",2763.45,2589.82,"2721.79","1,854,189,952","42,497,998,848","BTC",2591.26,2721.79,0.0503731775275348
"422",2017-06-19,"2549.03",2662.85,2549.03,"2589.6","1,446,840,064","41,800,601,600","BTC",2549.03,2589.6,0.0159158581891934
"423",2017-06-18,"2655.35",2662.1,2516.33,"2548.29","1,178,659,968","43,539,300,352","BTC",2655.35,2548.29,-0.040318602067524
"424",2017-06-17,"2514.01",2685.19,2484.96,"2655.88","1,534,509,952","41,217,200,128","BTC",2514.01,2655.88,0.0564317564369274
"425",2017-06-16,"2469.57",2539.92,2385.15,"2518.56","1,195,190,016","40,484,098,048","BTC",2469.57,2518.56,0.0198374615823806
"426",2017-06-15,"2499.58",2534.71,2212.96,"2464.58","2,026,259,968","40,971,300,864","BTC",2499.58,2464.58,-0.0140023523952024
"427",2017-06-14,"2716.88",2786.83,2412.94,"2506.37","1,696,560,000","44,528,300,032","BTC",2716.88,2506.37,-0.0774822590618652
"428",2017-06-13,"2680.91",2789.04,2650.38,"2717.02","1,781,200,000","43,934,101,504","BTC",2680.91,2717.02,0.0134693070636463
"429",2017-06-12,"2953.22",2997.26,2518.56,"2659.63","2,569,530,112","48,391,200,768","BTC",2953.22,2659.63,-0.0994135215121121
"430",2017-06-11,"2942.41",2996.6,2840.53,"2958.11","1,752,400,000","48,208,699,392","BTC",2942.41,2958.11,0.00533576218134124
"431",2017-06-10,"2828.14",2950.99,2746.55,"2947.71","2,018,889,984","46,331,400,192","BTC",2828.14,2947.71,0.0422786707871605
"432",2017-06-09,"2807.44",2901.71,2795.62,"2823.81","1,348,950,016","45,987,098,624","BTC",2807.44,2823.81,0.00583093494429085
"433",2017-06-08,"2720.49",2815.3,2670.95,"2805.62","1,281,170,048","44,557,099,008","BTC",2720.49,2805.62,0.0312921569276123
"434",2017-06-07,"2869.38",2869.38,2700.56,"2732.16","1,517,709,952","46,989,799,424","BTC",2869.38,2732.16,-0.0478221776132824
"435",2017-06-06,"2690.84",2999.91,2690.84,"2863.2","2,089,609,984","44,060,999,680","BTC",2690.84,2863.2,0.0640543473413505
"436",2017-06-05,"2512.4",2686.81,2510.22,"2686.81","1,369,309,952","41,133,899,776","BTC",2512.4,2686.81,0.0694196783951599
"437",2017-06-04,"2547.79",2585.89,2452.54,"2511.81","1,355,120,000","41,708,199,936","BTC",2547.79,2511.81,-0.0141220430255241
"438",2017-06-03,"2493.72",2581.91,2423.57,"2515.35","1,514,950,016","40,817,098,752","BTC",2493.72,2515.35,0.00867378855685486
"439",2017-06-02,"2404.03",2488.55,2373.32,"2488.55","1,317,030,016","39,344,599,040","BTC",2404.03,2488.55,0.0351576311443701
"440",2017-06-01,"2288.33",2448.39,2288.33,"2407.88","1,653,180,032","37,446,201,344","BTC",2288.33,2407.88,0.0522433390288989
"441",2017-05-31,"2187.19",2311.08,2145.57,"2286.41","1,544,829,952","35,786,698,752","BTC",2187.19,2286.41,0.0453641430328411
"442",2017-05-30,"2255.36",2301.96,2124.57,"2175.47","1,443,970,048","36,897,001,472","BTC",2255.36,2175.47,-0.0354222829171398
"443",2017-05-29,"2159.43",2307.05,2107.17,"2255.61","994,625,024","35,323,498,496","BTC",2159.43,2255.61,0.0445395312651951
"444",2017-05-28,"2054.08",2267.34,2054.08,"2155.8","1,147,139,968","33,595,899,904","BTC",2054.08,2155.8,0.0495209534195359
"445",2017-05-27,"2196.27",2260.2,1855.83,"2038.87","1,700,480,000","35,917,099,008","BTC",2196.27,2038.87,-0.0716669626229927
"446",2017-05-26,"2320.89",2573.79,2071.99,"2202.42","1,763,480,064","37,950,599,168","BTC",2320.89,2202.42,-0.0510450732262192
"447",2017-05-25,"2446.24",2763.71,2285.3,"2304.98","2,406,700,032","39,995,400,192","BTC",2446.24,2304.98,-0.0577457649290339
"448",2017-05-24,"2321.37",2523.72,2321.37,"2443.64","1,725,379,968","37,949,198,336","BTC",2321.37,2443.64,0.0526714827881811
"449",2017-05-23,"2191.56",2320.82,2178.5,"2320.42","1,378,749,952","35,822,600,192","BTC",2191.56,2320.42,0.0587982989286171
"450",2017-05-22,"2043.19",2303.9,2017.87,"2173.4","1,942,220,032","33,393,600,512","BTC",2043.19,2173.4,0.0637287770594022
"451",2017-05-21,"2067.03",2119.08,2037.5,"2041.2","1,147,859,968","33,779,400,704","BTC",2067.03,2041.2,-0.012496190185919
"452",2017-05-20,"1984.24",2084.73,1974.92,"2084.73","961,336,000","32,422,400,000","BTC",1984.24,2084.73,0.0506440753134701
"453",2017-05-19,"1897.37",2004.52,1890.25,"1987.71","1,157,289,984","30,998,999,040","BTC",1897.37,1987.71,0.0476132752178016
"454",2017-05-18,"1818.7",1904.48,1807.12,"1888.65","894,321,024","29,710,499,840","BTC",1818.7,1888.65,0.0384615384615385
"455",2017-05-17,"1726.73",1864.05,1661.91,"1839.09","1,064,729,984","28,204,800,000","BTC",1726.73,1839.09,0.0650709723002438
"456",2017-05-16,"1741.7",1785.94,1686.54,"1734.45","959,044,992","28,446,300,160","BTC",1741.7,1734.45,-0.00416259975885629
"457",2017-05-15,"1808.44",1812.8,1708.54,"1738.43","731,529,024","29,532,600,320","BTC",1808.44,1738.43,-0.0387129238459667
"458",2017-05-14,"1800.86",1831.42,1776.62,"1808.91","437,196,000","29,405,100,032","BTC",1800.86,1808.91,0.00447008651422108
"459",2017-05-13,"1723.12",1812.99,1651.08,"1804.91","579,635,008","28,132,300,800","BTC",1723.12,1804.91,0.0474662240586844
"460",2017-05-12,"1845.76",1856.15,1694.01,"1724.24","740,984,000","30,131,099,648","BTC",1845.76,1724.24,-0.0658373786407767
"461",2017-05-11,"1780.37",1873.93,1755.35,"1848.57","799,489,984","29,060,599,808","BTC",1780.37,1848.57,0.0383066441245359
"462",2017-05-10,"1756.52",1788.44,1719.1,"1787.13","915,723,008","28,668,100,608","BTC",1756.52,1787.13,0.0174265024024777
"463",2017-05-09,"1723.89",1833.49,1716.3,"1755.36","1,167,920,000","28,132,200,448","BTC",1723.89,1755.36,0.0182552251013695
"464",2017-05-08,"1596.92",1723.35,1596.92,"1723.35","1,340,320,000","26,056,499,200","BTC",1596.92,1723.35,0.0791711544723592
"465",2017-05-07,"1579.47",1596.72,1559.76,"1596.71","1,080,029,952","25,768,499,200","BTC",1579.47,1596.71,0.0109150537838642
"466",2017-05-06,"1556.81",1578.8,1542.5,"1578.8","582,529,984","25,395,599,360","BTC",1556.81,1578.8,0.0141250377374246
"467",2017-05-05,"1540.87",1618.03,1530.31,"1555.45","946,035,968","25,133,099,008","BTC",1540.87,1555.45,0.00946218694633561
"468",2017-05-04,"1490.72",1608.91,1490.72,"1537.67","933,548,992","24,311,900,160","BTC",1490.72,1537.67,0.0314948481270796
"469",2017-05-03,"1453.78",1492.77,1447.49,"1490.09","583,795,968","23,707,099,136","BTC",1453.78,1490.09,0.0249762687614357
"470",2017-05-02,"1421.03",1473.9,1415.69,"1452.82","477,337,984","23,170,199,552","BTC",1421.03,1452.82,0.0223710970211748
"471",2017-05-01,"1348.3",1434.32,1348.3,"1421.6","713,624,000","21,981,800,448","BTC",1348.3,1421.6,0.0543647556181858
"472",2017-04-30,"1321.87",1347.91,1314.92,"1347.89","413,115,008","21,548,400,640","BTC",1321.87,1347.89,0.0196842352122374
"473",2017-04-29,"1317.84",1327.2,1315.21,"1321.79","422,705,984","21,479,800,832","BTC",1317.84,1321.79,0.0029973289625448
"474",2017-04-28,"1317.74",1331.28,1292.37,"1316.48","527,488,992","21,475,999,744","BTC",1317.74,1316.48,-0.00095618255498049
"475",2017-04-27,"1281.88",1319.7,1281.3,"1317.73","449,196,992","20,889,200,640","BTC",1281.88,1317.73,0.0279667363559771
"476",2017-04-26,"1265.99",1294.83,1265.93,"1281.08","329,631,008","20,627,900,416","BTC",1265.99,1281.08,0.0119195254306905
"477",2017-04-25,"1250.45",1267.58,1249.97,"1265.49","242,556,000","20,372,299,776","BTC",1250.45,1265.49,0.012027670038786
"478",2017-04-24,"1209.63",1250.94,1209.63,"1250.15","235,806,000","19,705,399,296","BTC",1209.63,1250.15,0.0334978464489141
"479",2017-04-23,"1231.92",1232.2,1203.94,"1207.21","258,951,008","20,066,199,552","BTC",1231.92,1207.21,-0.0200581206571856
"480",2017-04-22,"1222.71",1235.56,1208.47,"1231.71","249,320,000","19,913,900,032","BTC",1222.71,1231.71,0.00736069877567044
"481",2017-04-21,"1229.42",1235.94,1215.56,"1222.05","272,167,008","20,020,699,136","BTC",1229.42,1222.05,-0.00599469668624239
"482",2017-04-20,"1211.08",1240.79,1208.41,"1229.08","315,108,000","19,719,899,136","BTC",1211.08,1229.08,0.0148627671169535
"483",2017-04-19,"1212.13",1215.51,1205.08,"1210.29","288,060,992","19,734,800,384","BTC",1212.13,1210.29,-0.00151798899457991
"484",2017-04-18,"1193.77",1217.57,1193.77,"1211.67","270,524,000","19,433,799,680","BTC",1193.77,1211.67,0.0149945131809311
"485",2017-04-17,"1183.25",1194.9,1172.65,"1193.91","253,206,000","19,260,499,968","BTC",1183.25,1193.91,0.0090090851468414
"486",2017-04-16,"1172.61",1187.22,1172.61,"1182.94","183,231,008","19,085,099,008","BTC",1172.61,1182.94,0.00880940807259034
"487",2017-04-15,"1167.3",1188,1164.96,"1172.52","203,559,008","18,996,500,480","BTC",1167.3,1172.52,0.00447185813415577
"488",2017-04-14,"1170.33",1190.8,1159.79,"1167.54","254,827,008","19,043,799,040","BTC",1170.33,1167.54,-0.00238394299043856
"489",2017-04-13,"1201.02",1205.89,1156.44,"1169.28","351,968,992","19,541,299,200","BTC",1201.02,1169.28,-0.0264275365938952
"490",2017-04-12,"1204.81",1207.14,1196.76,"1200.37","288,702,016","19,600,799,744","BTC",1204.81,1200.37,-0.00368522837625854
"491",2017-04-11,"1187.46",1208.07,1187.46,"1205.01","216,182,000","19,316,000,768","BTC",1187.46,1205.01,0.0147794452023647
"492",2017-04-10,"1187.3",1190.34,1179.04,"1187.13","215,883,008","19,311,200,256","BTC",1187.3,1187.13,-0.000143182009601487
"493",2017-04-09,"1176.57",1197.21,1171.86,"1187.87","242,343,008","19,134,400,512","BTC",1176.57,1187.87,0.00960418844607627
"494",2017-04-08,"1172.65",1184.98,1162.58,"1175.95","209,312,000","19,068,600,320","BTC",1172.65,1175.95,0.00281413891613009
"495",2017-04-07,"1178.94",1186.58,1163.39,"1176.9","317,022,016","19,168,499,712","BTC",1178.94,1176.9,-0.00173036795765685
"496",2017-04-06,"1125.81",1188.37,1125.81,"1182.68","511,222,016","18,302,599,168","BTC",1125.81,1182.68,0.0505147404979527
"497",2017-04-05,"1134.14",1135.09,1113.63,"1124.78","414,784,000","18,435,700,736","BTC",1134.14,1124.78,-0.00825294937132993
"498",2017-04-04,"1145.52",1156.44,1120.52,"1133.25","436,310,016","18,619,000,832","BTC",1145.52,1133.25,-0.0107112926880369
"499",2017-04-03,"1102.95",1151.74,1102.95,"1143.81","580,444,032","17,924,599,808","BTC",1102.95,1143.81,0.0370461036311709
"500",2017-04-02,"1080.61",1107.59,1075.45,"1102.17","514,187,008","17,559,400,448","BTC",1080.61,1102.17,0.0199516939506392
"501",2017-04-01,"1071.71",1091.72,1061.09,"1080.5","289,633,984","17,412,999,168","BTC",1071.71,1080.5,0.00820184564854295
"502",2017-03-31,"1026.64",1074.92,1026.64,"1071.79","447,287,008","16,679,000,064","BTC",1026.64,1071.79,0.0439784150237667
"503",2017-03-30,"1042.21",1049.29,1020.04,"1026.43","352,968,992","16,929,800,192","BTC",1042.21,1026.43,-0.0151409025052532
"504",2017-03-29,"1046.08",1055.13,1015.88,"1039.97","298,457,984","16,990,900,224","BTC",1046.08,1039.97,-0.00584085347200969
"505",2017-03-28,"1044.58",1064.65,1027.73,"1047.15","326,332,000","16,964,500,480","BTC",1044.58,1047.15,0.00246031897987724
"506",2017-03-27,"972.05",1046.4,971.98,"1045.77","372,535,008","15,784,999,936","BTC",972.05,1045.77,0.0758397201790032
"507",2017-03-26,"974.02",1007.96,954.19,"966.72","303,668,000","15,814,800,384","BTC",974.02,966.72,-0.00749471263423744
"508",2017-03-25,"936.54",975.76,903.71,"972.78","435,803,008","15,204,800,512","BTC",936.54,972.78,0.038695624319303
"509",2017-03-24,"1038.45",1040.47,934.36,"937.52","491,038,016","16,856,999,936","BTC",1038.45,937.52,-0.0971929317733161
"510",2017-03-23,"1050.05",1058.01,1028.93,"1038.59","248,540,000","17,043,399,680","BTC",1050.05,1038.59,-0.0109137660111424
"511",2017-03-22,"1120.65",1120.65,1014.21,"1049.14","380,840,992","18,187,100,160","BTC",1120.65,1049.14,-0.0638111810110204
"512",2017-03-21,"1055.36",1122.43,1055.36,"1120.54","337,391,008","17,125,600,256","BTC",1055.36,1120.54,0.0617609157064888
"513",2017-03-20,"1037.24",1063.03,1036.68,"1054.23","286,529,984","16,829,800,448","BTC",1037.24,1054.23,0.0163800084840538
"514",2017-03-19,"976.73",1069.91,976.73,"1036.74","406,648,000","15,845,999,616","BTC",976.73,1036.74,0.0614397018623366
"515",2017-03-18,"1099.69",1114.07,957.66,"973.82","621,302,016","17,838,700,544","BTC",1099.69,973.82,-0.114459529503769
"516",2017-03-17,"1180.16",1180.16,1099.57,"1100.23","706,598,976","19,141,799,936","BTC",1180.16,1100.23,-0.0677281046637744
"517",2017-03-16,"1251.33",1257.98,1152.44,"1187.81","638,568,000","20,293,699,584","BTC",1251.33,1187.81,-0.050761989243445
"518",2017-03-15,"1240.16",1251.61,1239.75,"1249.61","297,804,992","20,110,399,488","BTC",1240.16,1249.61,0.00761998451812655
"519",2017-03-14,"1232.16",1244.81,1220.72,"1240","245,306,000","19,978,199,040","BTC",1232.16,1240,0.00636281002467205
"520",2017-03-13,"1221.78",1237.37,1217.03,"1231.92","380,276,992","19,807,700,992","BTC",1221.78,1231.92,0.00829936649806029
"521",2017-03-12,"1176.62",1226.98,1175.36,"1221.38","227,176,000","19,073,300,480","BTC",1176.62,1221.38,0.0380411687715662
"522",2017-03-11,"1116.32",1193.83,1116.32,"1175.83","283,320,000","18,093,699,072","BTC",1116.32,1175.83,0.0533090870001433
"523",2017-03-10,"1189.36",1270.47,1077.25,"1116.72","563,795,968","19,275,300,864","BTC",1189.36,1116.72,-0.0610748637922916
"524",2017-03-09,"1150.35",1197.46,1141.23,"1188.49","212,283,008","18,640,900,096","BTC",1150.35,1188.49,0.0331551267005695
"525",2017-03-08,"1223.23",1232.16,1148.08,"1150","332,603,008","19,819,800,576","BTC",1223.23,1150,-0.0598660922312239
"526",2017-03-07,"1273.21",1275.55,1204.8,"1223.54","291,256,000","20,627,099,648","BTC",1273.21,1223.54,-0.0390116320167137
"527",2017-03-06,"1267.47",1276,1264.6,"1272.83","153,656,992","20,531,900,416","BTC",1267.47,1272.83,0.00422889693641656
"528",2017-03-05,"1254.29",1267.29,1238.06,"1267.12","134,127,000","20,316,000,256","BTC",1254.29,1267.12,0.0102288944343014
"529",2017-03-04,"1277.43",1279.4,1230.51,"1255.15","183,270,000","20,688,799,744","BTC",1277.43,1255.15,-0.0174412687975075
"530",2017-03-03,"1250.71",1280.31,1250.71,"1274.99","315,739,008","20,253,700,096","BTC",1250.71,1274.99,0.0194129734310911
"531",2017-03-02,"1224.68",1262.13,1215.62,"1251.01","368,275,008","19,829,800,960","BTC",1224.68,1251.01,0.0214994937453048
"532",2017-03-01,"1180.04",1222.5,1179.69,"1222.5","229,056,992","19,104,800,768","BTC",1180.04,1222.5,0.0359818311243687
"533",2017-02-28,"1180.72",1193.25,1171.82,"1179.97","184,956,000","19,113,598,976","BTC",1180.72,1179.97,-0.000635205637238295
"534",2017-02-27,"1163.78",1181.98,1163.38,"1179.97","131,570,000","18,837,299,200","BTC",1163.78,1179.97,0.0139115640413137
"535",2017-02-26,"1144.27",1167.47,1130.2,"1165.2","116,486,000","18,518,900,736","BTC",1144.27,1165.2,0.0182911375811653
"536",2017-02-25,"1170.41",1174.85,1124.59,"1143.84","139,960,992","18,939,500,544","BTC",1170.41,1143.84,-0.0227014465016534
"537",2017-02-24,"1172.71",1200.39,1131.96,"1173.68","330,759,008","18,974,400,512","BTC",1172.71,1173.68,0.00082714396568634
"538",2017-02-23,"1117.27",1176.62,1116.96,"1166.72","189,454,000","18,075,199,488","BTC",1117.27,1166.72,0.0442596686566363
"539",2017-02-22,"1114.8",1125.39,1100.55,"1117.44","136,100,000","18,033,399,808","BTC",1114.8,1117.44,0.00236813778256198
"540",2017-02-21,"1079.28",1117.25,1076.93,"1115.3","186,868,992","17,456,900,096","BTC",1079.28,1115.3,0.033374101252687
"541",2017-02-20,"1048.69",1080.49,1041.69,"1079.98","109,478,000","16,960,199,680","BTC",1048.69,1079.98,0.0298372254908505
"542",2017-02-19,"1054.76",1056.81,1043.46,"1047.87","77,423,296","17,056,600,064","BTC",1054.76,1047.87,-0.00653229170617022
"543",2017-02-18,"1049.21",1061.1,1046.96,"1054.42","99,073,504","16,964,800,512","BTC",1049.21,1054.42,0.00496564081547072
"544",2017-02-17,"1026.12",1053.17,1025.64,"1046.21","136,474,000","16,589,599,744","BTC",1026.12,1046.21,0.0195786067906289
"545",2017-02-16,"1007.65",1033.37,1007.65,"1027.44","122,277,000","16,289,099,776","BTC",1007.65,1027.44,0.0196397558676128
"546",2017-02-15,"1006.21",1008.84,1001.58,"1007.48","89,759,400","16,264,099,840","BTC",1006.21,1007.48,0.00126216197414057
"547",2017-02-14,"991.73",1011.51,986.47,"1004.55","137,946,000","16,028,000,256","BTC",991.73,1004.55,0.0129269055085557
"548",2017-02-13,"998.89",1002.1,976,"990.64","100,607,000","16,141,500,416","BTC",998.89,990.64,-0.00825916767612049
"549",2017-02-12,"1003.52",1004.76,996.92,"999.18","67,530,000","16,214,700,032","BTC",1003.52,999.18,-0.00432477678571432
"550",2017-02-11,"988.9",1009.29,982.83,"1004.45","102,261,000","15,976,699,904","BTC",988.9,1004.45,0.0157245424208717
"551",2017-02-10,"995.63",998.91,946.69,"988.67","190,452,000","16,083,600,384","BTC",995.63,988.67,-0.00699054869780946
"552",2017-02-09,"1064.7",1088.99,953.34,"994.38","407,220,000","17,197,099,008","BTC",1064.7,994.38,-0.0660467737390815
"553",2017-02-08,"1062.32",1078.97,1037.49,"1063.07","201,855,008","17,156,700,160","BTC",1062.32,1063.07,0.000706001957978764
"554",2017-02-07,"1040.14",1061.93,1040.14,"1061.35","146,007,008","16,796,600,320","BTC",1040.14,1061.35,0.0203914857615319
"555",2017-02-06,"1028.4",1044.64,1028.16,"1038.15","111,762,000","16,605,400,064","BTC",1028.4,1038.15,0.00948074679113185
